UserID,UserName,Age,Gender,Location,LastLogin,PurchaseAmount,PurchaseCategory,ReviewScore,LoginFrequency
298,User_298,19,Female,Location_98,2023-10-29,0.9960687830687831,Books,0.009333333333333341,Weekly
299,User_299,35,Female,Location_99,2023-08-13,0.996961145194274,Clothing,0.4056,Daily
300,User_300,66,Male,Location_0,2023-05-11,0.9937299578059072,Clothing,-0.486,Weekly
301,User_301,53,Female,Location_1,2023-12-30,0.9883450980392157,Clothing,0.4056,Weekly
302,User_302,45,Male,Location_2,2023-10-06,0.9967087486157253,Food,0.009333333333333341,Weekly
303,User_303,58,Male,Location_3,2023-05-24,0.9944962962962963,Home & Garden,0.009333333333333341,Monthly
304,User_304,70,Female,Location_4,2023-12-29,0.9969673469387755,Clothing,0.4056,Daily
305,User_305,54,Male,Location_5,2023-09-12,0.9967730727470141,Books,0.257,Monthly
306,User_306,66,Male,Location_6,2023-01-30,0.9940080645161291,Home & Garden,0.4056,Monthly
307,User_307,43,Female,Location_7,2023-05-03,0.9967087486157253,Clothing,-1.972,Weekly
308,User_308,21,Male,Location_8,2023-10-11,0.9965681293302541,Electronics,0.4056,Weekly
309,User_309,57,Female,Location_9,2023-03-01,0.9960946123521682,Clothing,0.4056,Daily
310,User_310,53,Male,Location_10,2023-12-04,0.9964703087885985,Clothing,0.257,Weekly
311,User_311,68,Male,Location_11,2023-03-16,0.9925138539042822,Food,-1.972,Daily
312,User_312,48,Female,Location_12,2023-02-26,0.9970160642570282,Food,0.009333333333333341,Daily
313,User_313,47,Male,Location_13,2023-03-25,0.9967904967602592,Clothing,-1.972,Daily
314,User_314,67,Male,Location_14,2023-01-07,0.9839351351351351,Food,0.4056,Daily
315,User_315,51,Female,Location_15,2023-11-20,0.9934824561403509,Electronics,0.009333333333333341,Daily
316,User_316,36,Female,Location_16,2023-03-05,0.9918126721763086,Home & Garden,0.257,Weekly
317,User_317,35,Male,Location_17,2023-06-18,0.9125882352941176,Home & Garden,0.009333333333333341,Monthly
318,User_318,47,Male,Location_18,2023-12-04,0.9959398907103826,Food,0.257,Daily
319,User_319,38,Female,Location_19,2023-08-27,0.9963667481662591,Clothing,0.4056,Monthly
320,User_320,20,Male,Location_20,2023-07-14,0.97978231292517,Electronics,-1.972,Daily
321,User_321,23,Female,Location_21,2023-10-10,0.991207100591716,Electronics,-1.972,Monthly
322,User_322,55,Female,Location_22,2023-10-31,0.9857799043062201,Books,-1.972,Monthly
323,User_323,30,Male,Location_23,2023-02-05,0.9938847736625515,Food,-1.972,Daily
324,User_324,62,Female,Location_24,2023-06-13,0.9903192182410424,Books,-1.972,Weekly
325,User_325,20,Female,Location_25,2023-08-17,0.9962710163111669,Food,-0.486,Weekly
326,User_326,65,Male,Location_26,2023-05-27,0.9959619565217391,Books,0.4056,Weekly
327,User_327,45,Female,Location_27,2023-05-19,0.9910750750750751,Clothing,-1.972,Weekly
328,User_328,39,Male,Location_28,2023-02-04,0.996979674796748,Food,-1.972,Monthly
329,User_329,57,Male,Location_29,2023-01-14,0.9783065693430656,Home & Garden,0.257,Daily
330,User_330,57,Male,Location_30,2023-07-19,0.9953634945397816,Food,0.4056,Daily
331,User_331,29,Female,Location_31,2023-12-01,0.996478672985782,Home & Garden,0.257,Weekly
332,User_332,40,Male,Location_32,2023-05-03,0.9959674355495252,Books,-1.972,Daily
333,User_333,48,Male,Location_33,2023-01-19,0.987869387755102,Books,0.4056,Daily
334,User_334,35,Male,Location_34,2023-02-22,0.9125882352941176,Clothing,0.4056,Daily
335,User_335,24,Male,Location_35,2023-12-11,0.9950957095709572,Home & Garden,0.4056,Monthly
336,User_336,25,Female,Location_36,2023-05-21,0.9956613138686131,Clothing,0.009333333333333341,Daily
337,User_337,36,Female,Location_37,2023-02-18,0.9966977777777778,Electronics,-0.486,Daily
338,User_338,46,Male,Location_38,2023-03-10,0.9932454545454545,Home & Garden,-0.486,Weekly
339,User_339,61,Female,Location_39,2023-01-03,0.9946353790613719,Food,-1.972,Monthly
340,User_340,37,Female,Location_40,2023-01-11,0.9963399014778326,Home & Garden,-0.486,Monthly
341,User_341,67,Female,Location_41,2023-07-16,0.9947304964539008,Books,0.4056,Daily
342,User_342,59,Male,Location_42,2023-04-26,0.9965839080459771,Clothing,0.009333333333333341,Daily
343,User_343,47,Female,Location_43,2023-08-03,0.9367659574468085,Electronics,-0.486,Monthly
344,User_344,64,Female,Location_44,2023-04-23,0.9875126050420168,Clothing,-0.486,Daily
345,User_345,39,Female,Location_45,2023-05-14,0.9965441860465116,Electronics,0.009333333333333341,Daily
346,User_346,27,Female,Location_46,2023-02-27,0.954276923076923,Books,0.257,Weekly
347,User_347,43,Female,Location_47,2023-03-28,0.9966380090497737,Clothing,-1.972,Monthly
348,User_348,68,Male,Location_48,2023-09-01,0.9946642728904848,Food,0.4056,Weekly
349,User_349,50,Female,Location_49,2023-02-07,0.9918575342465754,Food,0.009333333333333341,Weekly
350,User_350,45,Female,Location_50,2023-11-21,0.9603733333333334,Clothing,0.257,Weekly
351,User_351,27,Male,Location_51,2023-05-09,0.9917214484679666,Clothing,-1.972,Monthly
352,User_352,46,Male,Location_52,2023-02-19,0.9955641791044776,Electronics,0.257,Daily
353,User_353,61,Male,Location_53,2023-03-04,0.9875648535564853,Clothing,-1.972,Weekly
354,User_354,35,Male,Location_54,2023-08-11,0.9918575342465754,Electronics,-0.486,Daily
355,User_355,59,Female,Location_55,2023-11-26,0.9963932038834952,Clothing,0.009333333333333341,Weekly
356,User_356,18,Female,Location_56,2023-09-29,0.9918351648351649,Clothing,-1.972,Daily
357,User_357,40,Female,Location_57,2023-03-09,0.9705742574257427,Home & Garden,0.009333333333333341,Weekly
358,User_358,34,Female,Location_58,2023-04-22,0.9587222222222223,Electronics,0.009333333333333341,Daily
359,User_359,60,Female,Location_59,2024-01-01,0.9587222222222223,Books,0.257,Daily
360,User_360,54,Male,Location_60,2023-05-25,0.994138067061144,Food,0.4056,Weekly
361,User_361,48,Female,Location_61,2023-10-26,0.9886130268199235,Electronics,0.257,Daily
362,User_362,42,Male,Location_62,2023-03-20,0.9950466666666667,Clothing,0.257,Weekly
363,User_363,70,Male,Location_63,2023-03-22,0.9966380090497737,Food,0.4056,Weekly
364,User_364,21,Male,Location_64,2023-12-16,0.9823095238095237,Clothing,0.4056,Monthly
365,User_365,69,Female,Location_65,2023-03-25,0.9916750700280113,Books,0.257,Weekly
366,User_366,26,Female,Location_66,2023-04-14,0.9512786885245902,Electronics,0.009333333333333341,Daily
367,User_367,45,Male,Location_67,2023-05-13,0.9943498098859316,Electronics,-0.486,Daily
368,User_368,47,Male,Location_68,2023-04-09,0.9958607242339833,Clothing,0.4056,Monthly
369,User_369,64,Male,Location_69,2023-01-29,0.9967412280701755,Clothing,-0.486,Monthly
370,User_370,41,Male,Location_70,2023-02-24,0.9960635761589405,Electronics,0.009333333333333341,Weekly
371,User_371,50,Male,Location_71,2023-03-08,0.9963711843711844,Clothing,0.4056,Daily
372,User_372,37,Male,Location_72,2023-02-12,0.9889516728624536,Electronics,-1.972,Monthly
373,User_373,26,Female,Location_73,2023-12-12,0.9956865021770682,Home & Garden,-1.972,Daily
374,User_374,25,Male,Location_74,2023-09-04,0.9940796812749004,Books,0.257,Monthly
375,User_375,41,Male,Location_75,2023-04-06,0.9729818181818183,Electronics,-0.486,Daily
376,User_376,31,Male,Location_76,2023-04-06,0.9929406175771972,Books,-1.972,Daily
377,User_377,35,Male,Location_77,2023-10-13,0.9955173453996984,Books,0.257,Monthly
378,User_378,70,Male,Location_78,2023-05-16,0.9904129032258066,Home & Garden,0.257,Daily
379,User_379,18,Female,Location_79,2023-11-19,0.988827067669173,Electronics,0.257,Weekly
380,User_380,29,Male,Location_80,2023-07-30,0.9965117370892019,Clothing,0.009333333333333341,Weekly
381,User_381,46,Female,Location_81,2023-01-08,0.996,Clothing,-0.486,Daily
382,User_382,54,Male,Location_82,2023-05-31,0.9965280373831776,Electronics,0.4056,Weekly
383,User_383,43,Male,Location_83,2023-12-09,0.9784637681159419,Electronics,0.257,Daily
384,User_384,50,Female,Location_84,2023-03-17,0.988827067669173,Books,0.4056,Weekly
385,User_385,60,Male,Location_85,2023-03-19,0.9719622641509434,Books,-1.972,Monthly
386,User_386,32,Female,Location_86,2023-02-14,0.996675615212528,Food,0.009333333333333341,Daily
387,User_387,40,Female,Location_87,2023-03-29,0.9962332065906211,Books,0.4056,Daily
388,User_388,46,Female,Location_88,2023-03-30,0.9237948717948717,Electronics,0.257,Weekly
389,User_389,38,Female,Location_89,2023-10-25,0.9925513784461153,Food,0.009333333333333341,Monthly
390,User_390,36,Female,Location_90,2023-03-06,0.9623797468354431,Books,0.257,Daily
391,User_391,22,Female,Location_91,2023-03-27,0.9957963224893919,Clothing,0.009333333333333341,Monthly
392,User_392,40,Male,Location_92,2023-01-24,0.9899594594594595,Books,0.4056,Daily
393,User_393,53,Female,Location_93,2023-04-03,0.9962663316582915,Books,0.4056,Weekly
394,User_394,37,Male,Location_94,2023-08-18,0.9952675159235669,Books,-1.972,Weekly
395,User_395,25,Male,Location_95,2023-04-15,0.8856923076923077,Books,-0.486,Monthly
396,User_396,26,Female,Location_96,2023-05-21,0.9966867335562988,Home & Garden,0.257,Weekly
397,User_397,31,Female,Location_97,2023-01-24,0.9914351585014409,Electronics,0.257,Monthly
398,User_398,23,Female,Location_98,2023-04-26,0.9860469483568075,Food,-1.972,Weekly
399,User_399,18,Male,Location_99,2023-10-11,0.843578947368421,Electronics,0.009333333333333341,Monthly
400,User_400,26,Female,Location_0,2023-04-10,0.9967519125683061,Books,0.009333333333333341,Weekly
401,User_401,33,Female,Location_1,2023-10-31,0.9959837837837838,Clothing,0.4056,Monthly
402,User_402,33,Male,Location_2,2023-12-03,0.9654418604651164,Food,0.4056,Weekly
403,User_403,29,Female,Location_3,2023-08-15,0.9958375350140056,Electronics,0.257,Monthly
404,User_404,22,Male,Location_4,2023-07-27,0.9876680497925311,Clothing,-0.486,Daily
405,User_405,57,Female,Location_5,2023-02-08,0.9968179871520343,Books,0.257,Monthly
406,User_406,46,Male,Location_6,2023-11-04,0.9961302083333333,Clothing,0.009333333333333341,Weekly
407,User_407,63,Female,Location_7,2023-11-20,0.9965239766081871,Electronics,-0.486,Weekly
408,User_408,44,Male,Location_8,2023-02-08,0.996564161849711,Food,-0.486,Daily
409,User_409,28,Female,Location_9,2023-08-01,0.9969170124481328,Electronics,-1.972,Weekly
410,User_410,70,Female,Location_10,2023-02-25,0.9953779160186625,Clothing,0.4056,Daily
411,User_411,64,Male,Location_11,2023-09-05,0.9932760180995476,Clothing,-0.486,Monthly
412,User_412,67,Female,Location_12,2023-01-27,0.9929406175771972,Electronics,0.257,Weekly
413,User_413,45,Female,Location_13,2023-12-07,0.9966418079096045,Electronics,0.009333333333333341,Daily
414,User_414,69,Male,Location_14,2023-07-12,0.9817668711656441,Electronics,0.4056,Daily
415,User_415,53,Male,Location_15,2023-08-23,0.9969979797979798,Clothing,0.257,Weekly
416,User_416,59,Female,Location_16,2023-01-27,0.9754380165289257,Home & Garden,0.009333333333333341,Daily
417,User_417,36,Male,Location_17,2023-04-27,0.9950301003344482,Electronics,0.257,Daily
418,User_418,52,Female,Location_18,2023-11-25,0.9945567765567765,Books,0.257,Monthly
419,User_419,69,Female,Location_19,2023-07-24,0.9962043422733078,Clothing,0.4056,Monthly
420,User_420,48,Male,Location_20,2023-01-02,0.9324545454545454,Home & Garden,0.009333333333333341,Monthly
421,User_421,61,Male,Location_21,2023-05-29,0.9654418604651164,Food,0.257,Daily
422,User_422,36,Female,Location_22,2023-12-25,0.9849137055837563,Home & Garden,-0.486,Weekly
423,User_423,63,Male,Location_23,2023-07-20,0.9947398230088496,Food,0.4056,Monthly
424,User_424,41,Female,Location_24,2023-10-09,0.9969827411167513,Home & Garden,-1.972,Weekly
425,User_425,19,Male,Location_25,2023-01-12,0.9964492234169654,Clothing,-0.486,Monthly
426,User_426,24,Female,Location_26,2023-04-04,0.989644599303136,Books,0.009333333333333341,Daily
427,User_427,60,Female,Location_27,2023-07-12,0.9939838056680163,Clothing,-0.486,Monthly
428,User_428,66,Female,Location_28,2023-07-18,0.994138067061144,Home & Garden,0.257,Weekly
429,User_429,48,Female,Location_29,2023-11-29,0.9942846153846154,Home & Garden,-1.972,Daily
430,User_430,34,Female,Location_30,2023-01-13,0.9920534759358289,Food,0.4056,Weekly
431,User_431,44,Female,Location_31,2023-02-14,0.994434456928839,Electronics,-1.972,Daily
432,User_432,53,Female,Location_32,2023-06-14,0.9966606741573034,Clothing,-0.486,Weekly
433,User_433,67,Male,Location_33,2023-10-06,0.9724814814814815,Food,-1.972,Monthly
434,User_434,60,Male,Location_34,2023-02-11,0.9954625954198474,Home & Garden,0.009333333333333341,Daily
435,User_435,27,Male,Location_35,2023-03-27,0.9962756892230576,Home & Garden,0.257,Weekly
436,User_436,62,Female,Location_36,2023-12-26,0.9953993808049536,Electronics,0.257,Daily
437,User_437,31,Male,Location_37,2023-01-13,0.9956358296622614,Clothing,0.009333333333333341,Weekly
438,User_438,24,Male,Location_38,2023-04-21,0.996607305936073,Home & Garden,0.257,Weekly
439,User_439,56,Male,Location_39,2023-11-02,0.9897162629757786,Books,0.4056,Daily
440,User_440,57,Male,Location_40,2023-05-30,0.9945064695009243,Electronics,0.257,Monthly
441,User_441,26,Female,Location_41,2023-11-01,0.9951037891268534,Electronics,0.257,Daily
442,User_442,31,Female,Location_42,2023-06-28,0.9963975757575758,Food,-0.486,Monthly
443,User_443,25,Male,Location_43,2023-09-02,0.9962091836734694,Food,-1.972,Weekly
444,User_444,34,Female,Location_44,2023-03-22,0.9618974358974359,Food,0.257,Daily
445,User_445,40,Female,Location_45,2023-05-07,0.985914691943128,Home & Garden,-0.486,Daily
446,User_446,33,Female,Location_46,2023-12-04,0.9945567765567765,Electronics,0.009333333333333341,Monthly
447,User_447,43,Female,Location_47,2023-08-02,0.9968814270724029,Clothing,0.4056,Monthly
448,User_448,26,Female,Location_48,2023-08-05,0.9968315565031983,Books,0.009333333333333341,Daily
449,User_449,53,Male,Location_49,2023-04-14,0.9969673469387755,Home & Garden,0.4056,Daily
450,User_450,24,Female,Location_50,2023-10-09,0.9959837837837838,Home & Garden,-0.486,Weekly
451,User_451,35,Male,Location_51,2023-03-30,0.9938721649484537,Clothing,0.009333333333333341,Daily
452,User_452,25,Female,Location_52,2023-09-04,0.9894609929078015,Home & Garden,-0.486,Daily
453,User_453,38,Male,Location_53,2023-03-24,0.9960267379679144,Clothing,0.4056,Daily
454,User_454,43,Male,Location_54,2023-02-26,0.981425,Clothing,0.257,Weekly
455,User_455,20,Female,Location_55,2023-03-14,0.9779851851851851,Electronics,-0.486,Monthly
456,User_456,34,Male,Location_56,2023-12-25,0.9217894736842105,Home & Garden,-1.972,Daily
457,User_457,68,Female,Location_57,2023-01-30,0.9898911564625851,Home & Garden,0.257,Daily
458,User_458,63,Male,Location_58,2023-08-15,0.9953196850393701,Books,0.257,Weekly
459,User_459,41,Male,Location_59,2023-02-25,0.996979674796748,Clothing,-1.972,Daily
460,User_460,42,Female,Location_60,2023-12-27,0.9966188850967008,Books,0.009333333333333341,Monthly
461,User_461,22,Male,Location_61,2023-04-03,0.9951358428805238,Books,-1.972,Weekly
462,User_462,54,Female,Location_62,2023-04-26,0.9792167832167832,Books,0.257,Weekly
463,User_463,62,Male,Location_63,2023-10-15,0.9949455782312926,Food,0.009333333333333341,Daily
464,User_464,67,Female,Location_64,2023-02-01,0.9930722610722611,Electronics,0.009333333333333341,Daily
465,User_465,41,Male,Location_65,2023-10-12,0.9959006896551724,Clothing,0.4056,Monthly
466,User_466,48,Male,Location_66,2023-05-13,0.9968944618599791,Home & Garden,-1.972,Weekly
467,User_467,43,Female,Location_67,2023-09-13,0.9950383973288816,Food,0.257,Weekly
468,User_468,38,Female,Location_68,2023-09-15,0.9957903682719547,Food,-0.486,Weekly
469,User_469,51,Male,Location_69,2023-12-02,0.9939222903885481,Food,0.4056,Weekly
470,User_470,55,Female,Location_70,2023-01-12,0.9939098360655738,Home & Garden,-0.486,Weekly
471,User_471,41,Male,Location_71,2023-04-17,0.9890332103321033,Food,0.009333333333333341,Monthly
472,User_472,45,Male,Location_72,2023-08-26,0.9237948717948717,Food,0.257,Monthly
473,User_473,47,Male,Location_73,2023-01-17,0.9705742574257427,Home & Garden,0.257,Monthly
474,User_474,51,Female,Location_74,2023-03-07,0.9969009384775809,Electronics,-1.972,Weekly
475,User_475,69,Female,Location_75,2023-07-13,0.993525054466231,Food,0.257,Monthly
476,User_476,69,Female,Location_76,2023-05-10,0.9909113149847095,Clothing,0.257,Weekly
477,User_477,40,Male,Location_77,2023-09-08,0.9940321285140563,Electronics,-1.972,Monthly
478,User_478,25,Male,Location_78,2023-04-22,0.9818780487804878,Home & Garden,-1.972,Daily
479,User_479,59,Male,Location_79,2024-01-01,0.9898911564625851,Electronics,0.257,Daily
480,User_480,67,Female,Location_80,2023-04-03,0.9931362586605081,Electronics,0.257,Weekly
481,User_481,27,Male,Location_81,2023-10-02,0.9951987075928918,Books,0.4056,Monthly
482,User_482,18,Female,Location_82,2023-05-18,0.9741565217391305,Home & Garden,-0.486,Daily
483,User_483,37,Female,Location_83,2023-06-28,0.9957360114777619,Electronics,0.4056,Weekly
484,User_484,54,Female,Location_84,2023-12-11,0.9750252100840336,Home & Garden,0.4056,Daily
485,User_485,35,Female,Location_85,2023-10-30,0.9968315565031983,Food,0.009333333333333341,Daily
486,User_486,38,Female,Location_86,2023-05-24,0.9923204134366925,Home & Garden,0.257,Weekly
487,User_487,66,Male,Location_87,2023-09-22,0.9889925925925926,Electronics,0.4056,Daily
488,User_488,21,Male,Location_88,2023-08-09,0.9933660714285715,Home & Garden,0.257,Daily
489,User_489,60,Male,Location_89,2023-11-24,0.9924568527918782,Books,0.4056,Weekly
490,User_490,19,Male,Location_90,2023-06-08,0.9892707581227438,Books,0.009333333333333341,Weekly
491,User_491,38,Female,Location_91,2023-08-11,0.9842751322751322,Books,0.257,Weekly
492,User_492,54,Female,Location_92,2023-06-01,0.9952141706924316,Home & Garden,-0.486,Daily
493,User_493,22,Female,Location_93,2023-05-09,0.9969486652977413,Electronics,0.009333333333333341,Monthly
494,User_494,34,Male,Location_94,2023-12-15,0.9963034825870647,Food,-1.972,Weekly
495,User_495,66,Male,Location_95,2023-05-10,0.994465549348231,Clothing,-0.486,Monthly
496,User_496,65,Female,Location_96,2023-09-09,0.994138067061144,Food,0.4056,Monthly
497,User_497,28,Male,Location_97,2023-07-10,0.9959946091644205,Books,0.257,Daily
498,User_498,63,Male,Location_98,2023-06-21,0.9966380090497737,Electronics,0.257,Weekly
499,User_499,58,Male,Location_99,2023-04-09,0.9967765726681128,Home & Garden,-0.486,Daily
500,User_500,48,Female,Location_0,2023-03-11,0.996675615212528,Home & Garden,-1.972,Weekly
501,User_501,45,Male,Location_1,2023-11-15,0.9628500000000001,Electronics,0.257,Weekly
502,User_502,61,Female,Location_2,2023-04-16,0.9961402597402598,Electronics,-1.972,Monthly
503,User_503,49,Male,Location_3,2023-04-22,0.9716952380952382,Books,-1.972,Daily
504,User_504,38,Female,Location_4,2023-08-20,0.7523333333333334,Books,0.009333333333333341,Monthly
505,User_505,24,Male,Location_5,2023-02-07,0.9942625482625483,Electronics,-0.486,Daily
506,User_506,27,Male,Location_6,2023-06-15,0.9894982332155478,Books,-0.486,Monthly
507,User_507,45,Female,Location_7,2023-05-17,0.9882063492063492,Clothing,-0.486,Weekly
508,User_508,65,Female,Location_8,2023-12-14,0.9964744958481614,Home & Garden,0.4056,Weekly
509,User_509,53,Female,Location_9,2023-12-30,0.9825176470588235,Books,-0.486,Weekly
510,User_510,37,Male,Location_10,2023-06-18,0.9873531914893616,Books,0.257,Daily
511,User_511,30,Female,Location_11,2023-05-25,0.9931203703703704,Books,0.257,Weekly
512,User_512,36,Male,Location_12,2023-05-17,0.9949627118644068,Electronics,-0.486,Daily
513,User_513,67,Female,Location_13,2023-09-23,0.9965917431192661,Clothing,0.257,Monthly
514,User_514,28,Male,Location_14,2023-01-04,0.9889925925925926,Books,0.009333333333333341,Monthly
515,User_515,52,Male,Location_15,2023-07-28,0.9913855072463769,Clothing,0.4056,Monthly
516,User_516,51,Male,Location_16,2023-07-30,0.9783065693430656,Clothing,0.4056,Weekly
517,User_517,61,Female,Location_17,2023-08-09,0.989644599303136,Electronics,-1.972,Daily
518,User_518,21,Male,Location_18,2023-03-02,0.9966941045606229,Books,-1.972,Weekly
519,User_519,30,Female,Location_19,2023-02-07,0.9921994750656169,Clothing,0.4056,Weekly
520,User_520,54,Male,Location_20,2023-01-22,0.9734642857142858,Books,-0.486,Weekly
521,User_521,19,Male,Location_21,2023-12-29,0.9962284263959391,Books,-0.486,Daily
522,User_522,67,Male,Location_22,2023-09-11,0.9894609929078015,Food,0.009333333333333341,Daily
523,User_523,18,Male,Location_23,2023-12-21,0.7523333333333334,Home & Garden,0.4056,Weekly
524,User_524,57,Female,Location_24,2023-02-22,0.9963932038834952,Books,0.257,Weekly
525,User_525,42,Male,Location_25,2023-08-11,0.9958199718706048,Electronics,0.257,Daily
526,User_526,54,Male,Location_26,2023-08-23,0.9838478260869564,Home & Garden,-1.972,Weekly
527,User_527,53,Female,Location_27,2023-07-28,0.9752333333333334,Electronics,0.4056,Daily
528,User_528,23,Male,Location_28,2023-10-26,0.9900268456375839,Electronics,-1.972,Monthly
529,User_529,24,Female,Location_29,2023-11-06,0.9876680497925311,Electronics,0.009333333333333341,Monthly
530,User_530,21,Female,Location_30,2023-06-12,0.9968008611410119,Food,-1.972,Weekly
531,User_531,52,Male,Location_31,2023-10-14,0.9958199718706048,Home & Garden,0.009333333333333341,Daily
532,User_532,58,Male,Location_32,2023-03-06,0.9924759493670886,Electronics,0.4056,Daily
533,User_533,51,Female,Location_33,2023-10-03,0.9901589403973511,Food,0.009333333333333341,Weekly
534,User_534,46,Female,Location_34,2023-10-14,0.9965720876585928,Home & Garden,-1.972,Weekly
535,User_535,22,Female,Location_35,2023-05-21,0.989153284671533,Electronics,0.4056,Daily
536,User_536,44,Female,Location_36,2023-12-21,0.9947768014059755,Electronics,-1.972,Monthly
537,User_537,50,Female,Location_37,2023-08-21,0.9965799769850403,Books,0.257,Weekly
538,User_538,63,Female,Location_38,2023-06-29,0.7028000000000001,Home & Garden,-0.486,Daily
539,User_539,69,Female,Location_39,2023-10-25,0.9828208092485549,Clothing,0.009333333333333341,Monthly
540,User_540,27,Female,Location_40,2023-02-20,0.9174444444444444,Electronics,0.009333333333333341,Weekly
541,User_541,23,Male,Location_41,2023-11-30,0.9851399999999999,Electronics,-0.486,Monthly
542,User_542,51,Female,Location_42,2023-03-14,0.9966569178852643,Electronics,0.009333333333333341,Monthly
543,User_543,25,Male,Location_43,2023-07-14,0.9968977035490606,Books,0.009333333333333341,Weekly
544,User_544,48,Male,Location_44,2023-08-29,0.995577380952381,Books,0.257,Daily
545,User_545,26,Female,Location_45,2023-02-19,0.9956358296622614,Books,0.4056,Daily
546,User_546,38,Female,Location_46,2023-11-17,0.9954347158218126,Home & Garden,0.009333333333333341,Daily
547,User_547,25,Male,Location_47,2023-03-22,0.9965878300803674,Food,0.257,Monthly
548,User_548,21,Male,Location_48,2023-04-26,0.9889516728624536,Home & Garden,0.009333333333333341,Monthly
549,User_549,39,Female,Location_49,2023-07-30,0.9889516728624536,Food,0.4056,Monthly
550,User_550,45,Female,Location_50,2023-05-15,0.9918351648351649,Clothing,0.257,Weekly
551,User_551,62,Female,Location_51,2023-03-24,0.9764126984126985,Home & Garden,0.009333333333333341,Weekly
552,User_552,21,Female,Location_52,2023-12-03,0.982919540229885,Electronics,0.257,Weekly
553,User_553,56,Male,Location_53,2023-08-28,0.9931834862385321,Clothing,-0.486,Monthly
554,User_554,38,Male,Location_54,2023-10-21,0.9920957446808512,Electronics,0.009333333333333341,Weekly
555,User_555,25,Male,Location_55,2023-10-18,0.9009333333333333,Food,-1.972,Weekly
556,User_556,37,Male,Location_56,2023-09-26,0.9877695473251028,Books,0.4056,Monthly
557,User_557,49,Male,Location_57,2023-06-09,0.9792167832167832,Food,0.009333333333333341,Monthly
558,User_558,18,Male,Location_58,2023-11-24,0.9959728997289973,Home & Garden,0.009333333333333341,Monthly
559,User_559,23,Male,Location_59,2023-04-09,0.9680430107526883,Clothing,-1.972,Daily
560,User_560,45,Female,Location_60,2023-04-30,0.9957784090909091,Clothing,0.257,Weekly
561,User_561,61,Female,Location_61,2023-01-21,0.9960426098535287,Clothing,0.4056,Weekly
562,User_562,48,Female,Location_62,2023-11-30,0.9889516728624536,Food,-1.972,Monthly
563,User_563,27,Female,Location_63,2023-07-07,0.996548199767712,Home & Garden,0.4056,Monthly
564,User_564,37,Male,Location_64,2023-11-22,0.9815403726708074,Books,0.009333333333333341,Daily
565,User_565,25,Male,Location_65,2023-06-17,0.9487586206896551,Clothing,0.4056,Weekly
566,User_566,39,Female,Location_66,2023-03-21,0.9965917431192661,Books,0.257,Monthly
567,User_567,55,Male,Location_67,2023-08-04,0.9956294117647059,Clothing,-0.486,Daily
568,User_568,46,Male,Location_68,2023-08-31,0.9869074889867842,Clothing,0.4056,Weekly
569,User_569,26,Male,Location_69,2023-10-18,0.9967447973713034,Food,-0.486,Monthly
570,User_570,61,Male,Location_70,2023-03-16,0.9968649789029536,Electronics,0.257,Weekly
571,User_571,64,Female,Location_71,2023-10-30,0.9955105740181269,Clothing,-1.972,Daily
572,User_572,18,Female,Location_72,2023-04-16,0.9943498098859316,Electronics,0.4056,Weekly
573,User_573,58,Female,Location_73,2023-07-08,0.988112,Food,0.4056,Daily
574,User_574,69,Female,Location_74,2023-07-28,0.9968145766345123,Clothing,0.4056,Monthly
575,User_575,56,Male,Location_75,2023-06-24,0.9861121495327102,Home & Garden,0.4056,Daily
576,User_576,43,Female,Location_76,2023-02-18,0.995304897314376,Clothing,-0.486,Monthly
577,User_577,28,Male,Location_77,2023-10-02,0.9958950276243094,Clothing,0.257,Daily
578,User_578,69,Female,Location_78,2023-09-12,0.9961602067183463,Home & Garden,-0.486,Weekly
579,User_579,52,Male,Location_79,2023-06-04,0.9931990846681923,Home & Garden,0.009333333333333341,Monthly
580,User_580,41,Female,Location_80,2023-01-06,0.9957724039829303,Clothing,0.009333333333333341,Daily
581,User_581,50,Male,Location_81,2023-10-03,0.988016129032258,Books,-1.972,Weekly
582,User_582,37,Male,Location_82,2023-12-06,0.9954969696969698,Food,-1.972,Weekly
583,User_583,44,Male,Location_83,2023-10-20,0.9961150326797386,Books,0.4056,Daily
584,User_584,32,Male,Location_84,2023-05-23,0.9439245283018868,Clothing,0.009333333333333341,Weekly
585,User_585,50,Male,Location_85,2023-01-16,0.9962091836734694,Electronics,-0.486,Monthly
586,User_586,69,Male,Location_86,2023-04-03,0.995877947295423,Home & Garden,0.257,Weekly
587,User_587,24,Male,Location_87,2023-06-16,0.9943065134099617,Home & Garden,0.009333333333333341,Weekly
588,User_588,51,Male,Location_88,2023-02-23,0.9948132635253054,Electronics,0.009333333333333341,Daily
589,User_589,62,Male,Location_89,2023-03-16,0.9956549707602339,Food,-0.486,Monthly
590,User_590,68,Female,Location_90,2023-06-14,0.9965995423340961,Food,0.009333333333333341,Daily
591,User_591,63,Female,Location_91,2023-05-26,0.9099393939393939,Clothing,-0.486,Monthly
592,User_592,59,Female,Location_92,2023-03-04,0.9935109170305677,Clothing,-0.486,Monthly
593,User_593,22,Female,Location_93,2023-11-14,0.995877947295423,Home & Garden,-0.486,Weekly
594,User_594,47,Female,Location_94,2023-09-06,0.9968247863247863,Electronics,-0.486,Weekly
595,User_595,45,Male,Location_95,2023-10-26,0.9962663316582915,Electronics,0.009333333333333341,Weekly
